3.0817,0.12149,-0.84167,-1.2782,0.18839,0.34529,0.010703,-0.15737,0.27863,-0.22997
2.9432,-0.10185,-0.84167,-1.2675,0.20537,0.36383,0.053546,-0.14603,0.090609,-0.2563
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1.9339,1.477,-1.1421,-1.1467,-0.75787,-0.77527,-0.69098,-0.67657,0.48614,0.41177
1.9846,1.3814,-1.2306,-1.2215,-0.70944,-0.75181,-0.64731,-0.64326,0.72184,0.53919
1.9339,1.238,-1.2896,-1.3712,-0.66102,-0.73303,-0.60364,-0.61828,0.76898,0.59016
1.9339,1.0469,-1.4076,-1.5209,-0.58568,-0.69079,-0.56725,-0.57664,0.86326,0.61564
1.7818,0.80793,-1.4371,-1.6332,-0.45116,-0.59222,-0.50903,-0.51835,0.76898,0.61564
1.9339,0.66455,-1.4224,-1.7081,-0.25207,-0.41856,-0.42169,-0.46006,0.72184,0.53919
2.8463,0.85572,-1.3191,-1.7923,0.070784,-0.010216,-0.22518,-0.32682,0.76898,0.53919
3.9107,0.71234,-1.1863,-1.942,0.41516,0.48261,0.16784,-0.0020566,0.86326,0.53919
4.0628,0.4256,-1.1568,-1.9794,0.50125,0.52955,0.27701,0.097872,0.9104,0.48822
4.3162,0.33002,-1.1273,-2.0449,0.53892,0.53894,0.34979,0.1978,0.81612,0.41177
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.1091,-0.24346,-0.90606,-1.1186,-0.95158,-0.98649,-0.88749,-0.8681,-0.079523,0.08048
0.21047,-0.14788,-0.96506,-1.156,-0.9193,-0.96302,-0.85838,-0.85978,-0.1738,0.10596
0.26116,-0.10009,-1.0388,-1.2309,-0.84397,-0.91608,-0.81471,-0.83479,-0.1738,0.18242
0.56529,0.043281,-1.1863,-1.418,-0.66102,-0.72834,-0.72737,-0.74319,-0.12666,0.15693
0.76805,0.13886,-1.2896,-1.6051,-0.44578,-0.54059,-0.64003,-0.61828,0.061894,0.054996
1.4777,0.13886,-1.4224,-1.9607,-0.026072,-0.13694,-0.33435,-0.36846,0.39187,0.054996
1.9339,0.33002,-1.3634,-1.9981,0.076165,-0.00082836,-0.22518,-0.30184,0.48614,0.15693
3.8094,0.85572,-1.2306,-2.1384,0.39364,0.42629,0.10961,-0.0020566,0.6747,0.15693
3.7587,0.28223,-1.0978,-2.1852,0.51202,0.51547,0.25517,0.13118,0.6747,0.2079
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.14434,-0.29125,-1.1126,-1.3993,-0.96235,-0.98179,-0.86565,-0.79316,-0.032384,0.18242
0.15979,-0.14788,-1.1273,-1.3899,-0.95697,-0.9724,-0.85838,-0.7765,0.10903,0.28435
0.46392,-0.0045093,-1.3043,-1.5303,-0.82782,-0.90669,-0.81471,-0.75985,0.014755,0.2079
1.2242,0.23444,-1.4371,-1.9139,-0.32202,-0.44203,-0.57453,-0.58497,0.25045,0.18242
1.4777,0.28223,-1.4371,-1.9794,-0.17674,-0.29653,-0.49447,-0.5017,0.29759,0.15693
3.4545,0.56897,-1.3486,-2.2039,0.37749,0.37935,0.051386,-0.052021,0.62756,0.10596
3.7587,0.47339,-1.2896,-2.232,0.47973,0.48731,0.18239,0.097872,0.58042,0.054996
3.9614,0.13886,-1.2011,-2.3068,0.55506,0.50608,0.29156,0.14784,0.43901,-0.021455
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.1091,-0.14788,-1.1568,-1.3432,-0.98925,-0.99118,-0.90932,-0.82647,-0.079523,0.25887
0.31185,-0.14788,-1.1863,-1.3245,-1,-0.98649,-0.90205,-0.82647,0.061894,0.23338
1.0215,0.4256,-1.2748,-1.4274,-0.90316,-0.93486,-0.8511,-0.83479,0.061894,0.38629
1.7311,0.66455,-1.3043,-1.5958,-0.51573,-0.57345,-0.74193,-0.72654,0.10903,0.30983
1.7818,0.47339,-1.2896,-1.7361,-0.20364,-0.31061,-0.58909,-0.5933,0.29759,0.28435
2.6942,0.4256,-1.2011,-2.0262,0.26988,0.20569,-0.11601,-0.21857,0.34473,0.2079
3.049,0.52118,-1.1273,-2.0542,0.39364,0.3465,0.029552,-0.068675,0.39187,0.2079
3.5559,0.56897,-1.0093,-2.1197,0.58735,0.49669,0.28429,0.12285,0.39187,0.054996
3.6066,0.47339,-0.97981,-2.1759,0.64654,0.492,0.36434,0.18947,0.53328,-0.021455
3.6573,0.47339,-0.99457,-2.1946,0.6573,0.492,0.3789,0.1978,0.62756,0.029512
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.75261,-0.86473,-1.2158,-1.3712,-1.0484,-1.0193,-0.90932,-0.80148,0.15617,0.41177
-0.65123,-0.67357,-1.1421,-1.3712,-1.0538,-0.99118,-0.88749,-0.79316,0.20331,0.28435
-0.80329,-0.57799,-1.1716,-1.3619,-1.0538,-0.99587,-0.88021,-0.76817,0.20331,0.41177
-0.19503,-0.43462,-1.3486,-1.5303,-0.8924,-0.83629,-0.82199,-0.75985,0.061894,0.28435
0.61598,-0.10009,-1.4666,-1.7923,-0.56416,-0.54059,-0.69826,-0.60995,0.20331,0.30983
1.5791,0.091071,-1.3634,-1.9326,-0.14445,-0.13225,-0.46536,-0.43508,0.15617,0.2079
2.3901,0.33002,-1.3043,-2.0074,0.092307,0.13059,-0.29796,-0.27686,0.25045,0.15693
3.5052,0.33002,-1.1273,-2.1197,0.44745,0.52016,0.080499,0.03958,0.48614,0.10596
3.6066,0.13886,-1.0978,-2.1759,0.53354,0.57648,0.18967,0.1062,0.48614,0.13145
3.5559,0.13886,-1.0683,-2.232,0.59273,0.59057,0.26245,0.17282,0.72184,0.13145
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1.0733,0.53345,-0.95757,-1.1845,-0.788,-0.87458,-0.6943,-0.73978,-0.43538,-0.43743
1.0733,0.67218,-0.98419,-1.1934,-0.79297,-0.90421,-0.72921,-0.70608,-0.29815,-0.46269
1.3655,0.67218,-1.1839,-1.3801,-0.76811,-0.90421,-0.6524,-0.72293,-0.34389,-0.38691
1.5116,0.67218,-1.2637,-1.4512,-0.72834,-0.87881,-0.6524,-0.72293,-0.34389,-0.38691
1.9011,0.71842,-1.3969,-1.7978,-0.39524,-0.56564,-0.56861,-0.64711,-0.16093,-0.31114
3.2157,0.9034,-1.2371,-2.0023,0.2113,0.18768,-0.08681,-0.27642,-0.20667,-0.26062
3.5566,0.85715,-1.2238,-2.0023,0.29084,0.29771,-0.0030186,-0.17532,-0.069443,-0.2101
3.6053,0.20975,-1.1572,-2.0112,0.40519,0.39082,0.15758,0.018449,0.067782,-0.2101
3.5079,0.024773,-1.1439,-2.0556,0.43502,0.39505,0.19249,0.085847,0.11352,-0.23536
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.58643,0.024773,-0.9975,-1.1756,-0.87748,-0.92537,-0.74318,-0.66396,-0.11518,0.042489
0.82989,0.024773,-1.0641,-1.1934,-0.87251,-0.93383,-0.74318,-0.65554,-0.023701,0.093007
1.0246,0.25599,-1.1706,-1.2645,-0.8228,-0.90421,-0.71525,-0.63869,-0.023701,0.14352
1.8037,0.53345,-1.2504,-1.5845,-0.45987,-0.5868,-0.59654,-0.52916,-0.023701,0.01723
1.9985,0.67218,-1.2238,-1.7267,-0.21129,-0.34134,-0.47085,-0.43649,-0.11518,-0.10907
2.0958,0.62594,-1.1972,-1.8156,-0.072085,-0.17205,-0.36612,-0.34382,-0.16093,-0.10907
2.9236,0.57969,-1.104,-1.9756,0.26598,0.27655,-0.051897,-0.082649,0.067782,-0.18484
3.3131,0.39472,-1.0641,-2.0201,0.4201,0.39505,0.12965,0.068998,0.15927,-0.2101
3.2157,0.071016,-0.9975,-2.109,0.50959,0.41198,0.2693,0.23749,0.29649,-0.38691
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.33869,-0.80761,-0.8777,-1.0956,-0.96697,-1.0142,-0.86886,-0.81561,-0.48112,-0.3364
-0.43607,-0.94634,-0.8777,-1.0956,-0.95206,-1.0015,-0.86886,-0.83246,-0.48112,-0.31114
-0.19262,-0.66888,-0.95757,-1.14,-0.98686,-1.0142,-0.88981,-0.79876,-0.5726,-0.43743
0.19691,-0.57639,-0.95757,-1.1667,-0.97194,-1.0015,-0.87585,-0.77348,-0.52686,-0.41217
1.122,0.20975,-1.104,-1.3445,-0.87251,-0.98038,-0.80602,-0.73978,-0.29815,-0.26062
1.755,0.25599,-1.1706,-1.5934,-0.5593,-0.7053,-0.72921,-0.68081,-0.29815,-0.18484
2.1445,0.30223,-1.2238,-1.8689,-0.17152,-0.34557,-0.51275,-0.53759,-0.29815,-0.23536
3.021,0.62594,-1.1572,-2.1267,0.25107,0.11996,-0.079828,-0.14162,-0.069443,-0.46269
3.6539,0.48721,-0.95757,-2.1356,0.47479,0.3358,0.26232,0.20379,0.02204,-0.51321
3.5566,0.30223,-0.94425,-2.1534,0.49965,0.32734,0.30422,0.22907,-0.069443,-0.46269
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.19262,-0.80761,-1.0108,-1.3356,-0.95206,-0.97615,-0.82697,-0.73136,-0.48112,-0.15958
-0.63084,-0.99258,-0.98419,-1.3089,-0.91726,-0.96769,-0.82697,-0.70608,-0.52686,-0.18484
-0.14393,-0.66888,-1.1439,-1.4156,-0.88743,-0.92537,-0.80602,-0.71451,-0.29815,-0.15958
0.099524,-0.57639,-1.1972,-1.4689,-0.82777,-0.86189,-0.79904,-0.71451,-0.38963,-0.23536
0.19691,-0.53015,-1.2637,-1.5489,-0.69851,-0.72223,-0.73619,-0.65554,-0.43538,-0.26062
0.34298,-0.53015,-1.2637,-1.6201,-0.5941,-0.61642,-0.6943,-0.59656,-0.34389,-0.28588
1.2194,-0.067714,-1.2504,-1.8334,-0.23118,-0.26939,-0.4918,-0.44492,-0.069443,-0.3364
1.9498,0.25599,-1.2105,-1.8778,-0.02734,-0.036625,-0.35215,-0.36067,-0.023701,-0.3364
2.6801,0.44096,-1.104,-1.9401,0.18147,0.23,-0.14965,-0.2006,0.15927,-0.41217
2.8262,0.30223,-1.0507,-1.9934,0.29581,0.37389,-0.0030186,-0.057374,0.11352,-0.43743
2.6314,0.071016,-0.98419,-1.9756,0.38033,0.42891,0.087756,0.060573,0.02204,-0.43743
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.046548,-0.4839,-1.0108,-1.1845,-0.93217,-0.9423,-0.89679,-0.83246,-0.61834,-0.3364
-0.046548,-0.62263,-1.0374,-1.1934,-0.92223,-0.93806,-0.88981,-0.84931,-0.66408,-0.31114
0.14822,-0.62263,-1.0774,-1.3089,-0.8228,-0.84496,-0.79206,-0.73978,-0.5726,-0.3364
0.48905,-0.43766,-1.317,-1.6112,-0.46484,-0.51485,-0.64542,-0.63026,-0.5726,-0.3364
1.3168,-0.1602,-1.2238,-1.7178,-0.11186,-0.20168,-0.46387,-0.53759,-0.34389,-0.43743
1.8037,-0.02147,-1.1839,-1.7356,0.0074611,-0.057785,-0.36612,-0.47861,-0.25241,-0.43743
2.1445,0.1635,-1.104,-1.7623,0.12678,0.098803,-0.24741,-0.39437,-0.25241,-0.43743
2.5341,0.1635,-1.0108,-1.7712,0.25604,0.28925,-0.079828,-0.24272,-0.11518,-0.46269
2.7288,0.071016,-0.95757,-1.7978,0.3157,0.36119,-0.010001,-0.14162,-0.069443,-0.43743
3.021,-0.11396,-0.91763,-1.8334,0.3853,0.41198,0.080773,-0.023675,-0.069443,-0.56373
2.8262,-0.1602,-0.94425,-1.8778,0.41513,0.42891,0.13663,0.018449,-0.11518,-0.61425
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.062421,0.027448,-1.0175,-0.86724,-0.75612,-0.73164,-0.6923,-0.68412,-0.10206,0.4416
0.13888,0.027448,-1.1042,-1.0224,-0.77394,-0.7588,-0.71053,-0.6946,-0.010038,0.4416
-0.062421,-0.40118,-1.2017,-1.1258,-0.7383,-0.80923,-0.67407,-0.64746,0.22001,0.56936
-0.26372,-0.54406,-1.2234,-1.1849,-0.71156,-0.79372,-0.64976,-0.64746,0.174,0.56936
-0.71664,-0.97269,-1.2451,-1.2513,-0.64027,-0.73164,-0.60115,-0.61604,0.26602,0.49271
-0.11275,-0.92507,-1.2017,-1.3769,-0.34621,-0.48721,-0.46139,-0.5532,0.081981,0.41605
1.9002,-0.16306,-1.1584,-1.5616,0.068147,0.036566,-0.1758,-0.38561,-0.056048,0.4416
2.9067,0.075073,-1.0933,-1.6502,0.20627,0.184,-0.042117,-0.31229,0.035972,0.46715
3.3093,0.1227,-1.0825,-1.6798,0.24637,0.21116,0.012571,-0.28086,-0.056048,0.41605
3.6113,-0.25831,-1.0608,-1.7684,0.29983,0.2228,0.073336,-0.20754,-0.056048,0.23719
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-1.0186,-1.1632,-0.9633,-1.0593,-1.0279,-1.0459,-0.94144,-0.8779,-0.60816,0.13498
-0.91794,-1.2108,-1.05,-1.111,-1.0368,-1.0381,-0.92321,-0.86743,-0.60816,0.032772
-0.31404,-0.82982,-1.2234,-1.2883,-0.98335,-0.98771,-0.91713,-0.85171,-0.47013,0.032772
-0.062421,-0.73456,-1.2884,-1.3621,-0.94325,-0.95279,-0.88675,-0.84648,-0.37812,-0.018332
0.1892,-0.68694,-1.3426,-1.4951,-0.76948,-0.76656,-0.78952,-0.79934,-0.42413,-0.12054
0.23953,-0.78219,-1.3318,-1.5468,-0.63582,-0.63076,-0.72268,-0.75745,-0.47013,-0.17164
1.2963,-0.35356,-1.2342,-1.6502,-0.18136,-0.18458,-0.45532,-0.58462,-0.47013,-0.32495
1.8499,-0.067804,-1.18,-1.665,-0.056607,-0.025511,-0.33986,-0.53225,-0.37812,-0.2994
2.5545,0.17032,-1.1259,-1.665,0.090424,0.16072,-0.20011,-0.45369,-0.2861,-0.35051
2.9571,0.17032,-1.1259,-1.6872,0.17508,0.2616,-0.090729,-0.38037,-0.24009,-0.37606
3.0074,-0.35356,-1.0825,-1.6872,0.24637,0.30815,-0.029965,-0.30181,-0.56215,-0.47827
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.81729,-1.1156,-0.84408,-0.99281,-1.0101,-1.0149,-0.93536,-0.90409,-0.93023,-0.63158
-0.91794,-1.0679,-0.88743,-0.99281,-0.96998,-0.97995,-0.92928,-0.90932,-0.88422,-0.52937
-0.76697,-0.97269,-0.89827,-1.015,-0.95661,-0.95667,-0.93536,-0.90409,-0.88422,-0.63158
-0.61599,-0.87744,-0.94162,-1.0371,-0.92988,-0.91011,-0.92321,-0.89361,-0.93023,-0.63158
-0.11275,-0.92507,-1.1475,-1.2735,-0.64919,-0.57645,-0.7956,-0.81505,-1.0683,-0.70823
0.13888,-0.78219,-1.2017,-1.3474,-0.54671,-0.46393,-0.72876,-0.76268,-0.97624,-0.75934
1.6486,0.075073,-1.1909,-1.5985,-0.15908,-0.083709,-0.49785,-0.62128,-1.0223,-0.73378
2.2022,0.36083,-1.1692,-1.6428,-0.069973,0.017167,-0.43101,-0.56891,-0.93023,-0.73378
3.9132,0.88471,-1.0175,-1.7906,0.21963,0.35859,-0.13934,-0.34371,-0.74619,-0.83599
3.6616,0.45608,-0.94162,-1.8127,0.28647,0.40515,-0.078576,-0.29134,-0.74619,-0.91265
3.5106,0.21795,-0.93078,-1.8349,0.28647,0.40127,-0.048194,-0.27039,-0.70018,-0.9382
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.56567,-0.87744,-0.98497,-1.1553,-1.0368,-1.0692,-0.91713,-0.86743,-0.93023,-0.42716
-0.56567,-0.97269,-1.0283,-1.1701,-1.0457,-1.0769,-0.91105,-0.85171,-0.97624,-0.32495
-0.66632,-1.0203,-1.1042,-1.2366,-1.0145,-1.0653,-0.89282,-0.836,-0.97624,-0.32495
-0.66632,-1.1156,-1.2017,-1.3252,-0.95661,-1.0149,-0.83814,-0.79934,-0.97624,-0.22275
-0.26372,-1.3061,-1.2234,-1.4729,-0.7383,-0.7782,-0.71661,-0.71031,-0.65417,-0.17164
0.038229,-1.2584,-1.1692,-1.4803,-0.39522,-0.42901,-0.56469,-0.63175,-0.70018,-0.27385
0.23953,-1.0679,-1.1367,-1.4508,-0.23483,-0.27382,-0.49178,-0.58462,-0.74619,-0.32495
1.8499,-0.40118,-1.05,-1.436,0.14835,0.19952,-0.15149,-0.41179,-0.51614,-0.40161
2.1519,-0.35356,-1.0066,-1.436,0.22409,0.27323,-0.078576,-0.34895,-0.47013,-0.42716
2.1015,-0.59169,-1.0175,-1.4508,0.26419,0.31203,-0.048194,-0.30181,-0.51614,-0.58047
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.71664,-0.97269,-0.9633,-1.1627,-1.019,-1.0265,-0.95359,-0.85171,-0.93023,-0.63158
-0.91794,-1.2108,-1.0175,-1.1775,-0.99671,-1.0226,-0.94751,-0.85695,-0.97624,-0.68268
-0.81729,-1.3537,-1.1259,-1.2513,-0.92543,-0.96443,-0.89282,-0.83077,-1.0223,-0.81044
-0.56567,-1.2584,-1.2234,-1.3695,-0.81404,-0.88683,-0.81383,-0.75221,-0.93023,-0.78489
-0.46502,-1.2584,-1.2776,-1.4434,-0.72938,-0.80148,-0.77129,-0.73126,-0.97624,-0.73378
-0.46502,-1.3061,-1.2776,-1.5099,-0.62691,-0.68896,-0.72876,-0.71555,-1.0223,-0.75934
0.3905,-1.0679,-1.2234,-1.6724,-0.15908,-0.23114,-0.46139,-0.58462,-0.70018,-0.91265
0.89375,-0.82982,-1.18,-1.6872,-0.038785,-0.10699,-0.35809,-0.53748,-0.65417,-0.8871
2.1015,-0.40118,-1.0608,-1.7093,0.18844,0.14132,-0.15149,-0.41703,-0.60816,-0.8871
2.8061,-0.11543,-0.99581,-1.7019,0.3132,0.27323,0.036877,-0.31229,-0.56215,-1.0404
2.9067,-0.30593,-0.97413,-1.6872,0.33548,0.27323,0.11587,-0.26515,-0.65417,-1.1171
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.058755,0.55743,-1.0038,-0.97877,-0.84236,-0.82152,-0.77536,-0.64192,0.13759,0.964
0.50882,0.55743,-1.1458,-1.084,-0.85583,-0.8393,-0.77536,-0.647,0.36709,1.0166
0.70885,0.55743,-1.3395,-1.2194,-0.75705,-0.76462,-0.71117,-0.59623,0.18349,1.0954
1.0089,0.37096,-1.404,-1.3322,-0.57296,-0.59038,-0.62946,-0.53532,0.22939,1.1217
1.1589,0.37096,-1.3911,-1.3547,-0.43378,-0.46236,-0.55359,-0.49978,0.36709,1.0691
2.8092,0.83714,-1.404,-1.4149,0.064606,0.14928,-0.20925,-0.31703,0.50478,1.2268
3.1092,0.7439,-1.3395,-1.4224,0.14094,0.24885,-0.12754,-0.25611,0.64248,1.2005
3.2592,0.55743,-1.3007,-1.4901,0.19481,0.31997,-0.063345,-0.21042,0.50478,1.148
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.39131,-0.095228,-0.83593,-0.85846,-0.90073,-0.85708,-0.85123,-0.80944,-0.55089,-0.0083748
-0.34131,-0.001991,-0.83593,-0.85846,-0.89175,-0.87841,-0.8454,-0.81452,-0.41319,-0.060936
-0.24129,-0.048609,-0.90048,-0.85846,-0.88277,-0.86063,-0.83956,-0.8196,-0.41319,-0.0083748
-0.74137,-0.46817,-1.12,-1.0991,-0.84685,-0.89264,-0.76953,-0.76376,-0.36729,-0.034655
-0.39131,-0.46817,-1.3266,-1.3623,-0.62684,-0.71484,-0.67031,-0.70284,-0.2755,-0.087216
0.058755,-0.37494,-1.3266,-1.5427,-0.31704,-0.43391,-0.54191,-0.63177,-0.2755,0.017906
0.30879,-0.32832,-1.3266,-1.5954,-0.17785,-0.30589,-0.46021,-0.59623,-0.1837,0.044186
2.6091,0.32434,-1.2104,-1.7382,0.22624,0.1635,-0.11003,-0.36779,0.22939,0.14931
3.1092,0.2311,-1.1329,-1.7834,0.34747,0.26307,0.035871,-0.26626,0.27529,0.22815
2.9592,-0.048609,-1.0296,-1.8886,0.39237,0.29152,0.088397,-0.22057,0.22939,0.20187
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.39131,-0.18846,-0.97795,-1.0088,-0.96808,-0.90686,-0.88625,-0.81452,-0.64269,0.017906
-0.49133,-0.32832,-1.0038,-1.0389,-0.96808,-0.90331,-0.91543,-0.81452,-0.64269,-0.13978
-0.2913,-0.37494,-1.1458,-1.1066,-0.83338,-0.86419,-0.81622,-0.73837,-0.36729,-0.060936
-0.34131,-0.46817,-1.2104,-1.1592,-0.73011,-0.77885,-0.75202,-0.70284,-0.36729,0.017906
-0.39131,-0.60803,-1.2233,-1.2194,-0.62235,-0.68995,-0.70533,-0.67238,-0.45909,0.070466
1.859,-0.001991,-1.0296,-1.6405,0.27563,0.085269,-0.04,-0.31703,0.13759,0.33327
2.5591,0.18448,-0.91339,-1.7232,0.41482,0.22751,0.11758,-0.20535,0.32119,0.28071
3.0092,0.13786,-0.79719,-1.8285,0.43727,0.24885,0.17594,-0.16981,0.36709,0.33327
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.84138,-0.51479,-1.0942,-1.1442,-1.0085,-0.9602,-0.91543,-0.83483,-0.36729,-0.16606
-0.79137,-0.37494,-1.1071,-1.1367,-1.0175,-0.94598,-0.91543,-0.82467,-0.45909,-0.27118
-0.64135,-0.42156,-1.1458,-1.1743,-0.96808,-0.97087,-0.89209,-0.79929,-0.50499,-0.19234
-0.24129,-0.2817,-1.3007,-1.272,-0.86032,-0.94954,-0.79287,-0.72822,-0.45909,-0.060936
-0.39131,-0.56141,-1.3395,-1.3773,-0.71664,-0.88197,-0.71117,-0.67746,-0.36729,-0.060936
0.75886,-0.18846,-1.2362,-1.5728,-0.038662,-0.281,-0.32014,-0.4744,-0.046001,-0.034655
1.2589,-0.001991,-1.1716,-1.6179,0.060116,-0.18143,-0.2326,-0.41348,-0.0919,0.017906
2.0591,0.32434,-1.0038,-1.6781,0.28461,0.092381,0.018362,-0.27642,0.13759,0.044186
2.4091,0.32434,-0.95213,-1.7082,0.35645,0.20617,0.10007,-0.2358,0.22939,0.12303
2.5591,0.32434,-0.92631,-1.7382,0.36094,0.2204,0.11758,-0.22057,0.18349,0.096747
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.59134,-0.18846,-1.0038,-1.1141,-0.99951,-0.95665,-0.9096,-0.8196,-0.41319,-0.1135
-0.9914,-0.51479,-1.1071,-1.1592,-0.99053,-0.94242,-0.88625,-0.78914,-0.36729,-0.034655
-0.9914,-0.74788,-1.2233,-1.1743,-0.95461,-0.92464,-0.85123,-0.77899,-0.36729,-0.0083748
-0.9914,-0.84112,-1.2878,-1.242,-0.90971,-0.88197,-0.82789,-0.76376,-0.32139,0.044186
-0.89139,-0.74788,-1.4298,-1.4826,-0.57745,-0.61882,-0.66448,-0.63685,-0.41319,-0.060936
0.95889,0.044627,-1.3007,-1.6405,-0.10152,-0.18854,-0.39017,-0.50993,-0.046001,0.017906
1.809,0.37096,-1.2362,-1.6931,0.060116,0.0034807,-0.26178,-0.44394,0.045796,-0.0083748
2.7092,0.46419,-1.1458,-1.7458,0.19481,0.20617,-0.12754,-0.35256,0.045796,-0.060936
3.0092,0.51081,-1.0812,-1.7909,0.25767,0.30219,-0.045836,-0.29672,-0.00010251,0.044186
3.0092,0.46419,-0.97795,-1.8134,0.334,0.29863,0.035871,-0.22057,0.045796,0.070466
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1.0713,0.59365,-1.0665,-1.1235,-0.76651,-0.80828,-0.78112,-0.83601,-0.17213,-0.38973
0.79729,0.36482,-1.0926,-1.1403,-0.76192,-0.78545,-0.77499,-0.84117,-0.11708,-0.3263
0.066627,-0.45896,-1.2361,-1.3172,-0.70224,-0.80828,-0.69533,-0.81538,-0.062031,-0.35801
-0.11604,-0.73356,-1.2752,-1.4351,-0.61043,-0.75882,-0.67082,-0.79476,0.048071,-0.3263
0.15796,-0.68779,-1.2882,-1.5698,-0.39926,-0.60664,-0.59729,-0.76381,-0.11708,-0.26287
0.93429,-0.4132,-1.2621,-1.7045,-0.133,-0.35172,-0.4441,-0.67614,-0.062031,-0.29459
1.5736,-0.23013,-1.2361,-1.7467,0.050619,-0.10442,-0.30317,-0.58847,-0.062031,-0.42144
2.5783,-0.092837,-1.1057,-1.7635,0.22047,0.17332,-0.14998,-0.47501,0.10312,-0.48487
3.7199,0.044462,-1.0535,-1.7888,0.33983,0.37877,-0.0029138,-0.37703,0.10312,-0.42144
5.5466,0.27329,-0.98829,-1.8224,0.44541,0.4891,0.11964,-0.27904,0.15817,-0.58001
6.5969,0.22753,-0.91005,-1.8393,0.48214,0.51193,0.19317,-0.21716,0.10312,-0.73858
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.1617,-0.4132,-0.96221,-1.1824,-0.89045,-0.86535,-0.87916,-0.89274,-0.17213,-0.10431
0.11229,-0.4132,-1.1187,-1.3256,-0.87209,-0.86155,-0.87303,-0.87211,-0.28224,0.022549
0.38629,-0.4132,-1.2882,-1.5193,-0.74814,-0.80067,-0.83014,-0.82054,-0.062031,0.022549
0.52329,-0.36743,-1.2752,-1.6203,-0.50943,-0.61424,-0.72597,-0.75866,-0.0069798,-0.13602
3.0806,-0.23013,-1.1187,-1.8561,0.29392,0.31409,-0.12547,-0.37187,-0.50244,-1.1509
4.4049,-0.092837,-1.0013,-1.8561,0.40869,0.43584,0.027724,-0.27388,-0.72264,-1.3094
5.6836,-0.2759,-0.94917,-1.9151,0.46836,0.46627,0.13189,-0.212,-0.55749,-1.3094
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
-0.070372,-0.50473,-1.0405,-1.1993,-0.817,-0.76263,-0.81789,-0.76381,0.15817,0.18112
-0.20737,-0.77933,-1.0535,-1.1993,-0.80323,-0.76263,-0.80563,-0.76897,-0.0069798,0.11769
-0.39004,-0.91662,-1.1317,-1.2919,-0.78028,-0.80448,-0.77499,-0.76897,0.10312,0.11769
-0.48137,-1.0082,-1.1709,-1.3424,-0.75273,-0.80448,-0.76886,-0.75866,0.15817,0.054263
-0.61837,-1.1912,-1.21,-1.4098,-0.6701,-0.76263,-0.7321,-0.72771,0.32333,0.022549
-0.52704,-1.237,-1.2621,-1.5277,-0.38549,-0.53815,-0.62793,-0.65551,0.26828,-0.040878
-0.25304,-1.237,-1.2491,-1.5782,-0.23859,-0.4164,-0.54827,-0.61941,0.10312,-0.16773
1.2996,-0.96239,-1.0926,-1.7551,0.1562,0.013521,-0.24189,-0.44407,0.21322,-0.35801
2.1216,-0.82509,-1.0274,-1.7972,0.25261,0.15429,-0.14998,-0.37187,0.32333,-0.38973
3.9483,-0.5505,-0.89701,-1.8561,0.4041,0.4092,0.015469,-0.25841,0.26828,-0.38973
5.3639,-0.50473,-0.81876,-1.9319,0.49591,0.50812,0.12577,-0.18621,0.048071,-0.45316
5.9119,-0.36743,-0.75356,-1.9909,0.54181,0.51193,0.19317,-0.14496,0.10312,-0.73858
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
0.43196,0.31906,-1.0144,-0.95507,-0.75273,-0.6637,-0.81176,-0.70193,0.54353,0.75196
0.56896,0.044462,-1.0665,-0.99718,-0.76651,-0.68653,-0.80563,-0.71224,0.48848,0.72025
0.20363,-0.50473,-1.0665,-1.0224,-0.69306,-0.64088,-0.78725,-0.69677,0.43343,0.72025
0.20363,-0.91662,-1.1317,-1.1909,-0.40844,-0.42782,-0.67082,-0.63488,0.54353,0.87882
1.6649,-0.59626,-1.0665,-1.4182,0.10112,0.085809,-0.32768,-0.40797,0.70868,0.81539
